"INCIDENT_ID","OFFENSE_ID","OFFENSE_CODE","OFFENSE_CODE_EXTENSION","OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","FIRST_OCCURRENCE_DATE","LAST_OCCURRENCE_DATE","REPORTED_DATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","GEO_LON","GEO_LAT","DISTRICT_ID","PRECINCT_ID","NEIGHBORHOOD_ID","IS_CRIME","IS_TRAFFIC"
"2016176945","2016176945540100","5401","0","traffic-accident-hit-and-run","traffic-accident","3/21/2016 1:10:00 AM","","3/21/2016 1:10:00 AM","I70 HWYWB / N HAVANA ST","3178233","1708104","-104.86589070","39.77584470","5","511","stapleton","0","1"
"2018697782","2018697782250100","2501","0","forgery-checks","white-collar-crime","10/10/2018 12:00:00 PM","","10/11/2018 3:16:00 PM","4045 N PECOS ST","3138681","1706747","-105.006630","39.77279330","1","111","sunnyside","1","0"
"2016185855","2016185855544100","5441","0","traffic-accident","traffic-accident","3/25/2016 7:52:00 AM","","3/25/2016 8:19:00 AM","N QUEBEC ST / E LOWRY BLVD","3167744","1686618","-104.90370860","39.71705730","3","321","lowry-field","0","1"
"2017621427","2017621427131300","1313","0","assault-simple","other-crimes-against-persons","9/15/2017 8:40:00 PM","","9/15/2017 9:35:00 PM","4243 N UMATILLA ST","3136966","1707526","-105.01271630","39.77495720","1","111","sunnyside","1","0"
"202124229","202124229540100","5401","0","traffic-accident-hit-and-run","traffic-accident","1/13/2021 11:22:00 AM","","1/13/2021 11:45:00 AM","4200 BLK N UMATILLA ST","3137151","1707506","-105.01205850","39.77489960","1","111","sunnyside","0","1"
"20215000207","20215000207131501","1315","1","aggravated-assault-dv","aggravated-assault","1/12/2021 2:30:00 AM","","1/13/2021 3:33:00 PM","899 N WASHINGTON ST","3146511","1691265","-104.97909050","39.73017260","6","623","capitol-hill","1","0"
"2018455688","2018455688131302","1313","2","assault-dv","other-crimes-against-persons","7/6/2018 12:10:00 PM","","7/6/2018 2:28:00 PM","5995 W HAMPDEN AVE","3123408","1663478","-105.06170690","39.65422570","4","423","bear-valley","1","0"
"2017411394","2017411394131502","1315","2","menacing-felony-w-weap","aggravated-assault","6/23/2017 3:30:00 PM","","6/23/2017 4:29:00 PM","E ANDREWS DR / E KELLY PL","3193113","1707649","-104.81296540","39.77429860","5","521","montbello","1","0"
"2017713822","2017713822544100","5441","0","traffic-accident","traffic-accident","10/24/2017 8:28:00 AM","","10/24/2017 8:41:00 AM","S LIPAN ST / W EVANS AVE","3140231","1672416","-105.00178570","39.67852470","4","422","college-view-south-platte","0","1"
"2019559670","2019559670530901","5309","1","harassment-dv","public-disorder","8/28/2019 7:30:00 AM","9/2/2019 12:47:00 PM","9/2/2019 12:47:00 PM","2890 N BRIGHTON BLVD","3144395","1703620","-104.98636530","39.76412230","2","211","five-points","1","0"
"202124151","202124151131502","1315","2","menacing-felony-w-weap","aggravated-assault","1/13/2021 10:38:00 AM","","1/13/2021 11:44:00 AM","2942 ARAPAHOE ST","3146487","1702279","-104.97895130","39.76040830","2","211","five-points","1","0"
"20196007757","20196007757230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","8/11/2019 7:00:00 AM","8/11/2019 7:05:00 AM","8/11/2019 10:07:00 AM","4500 BLK S MONACO ST","3166719","1655097","-104.90808220","39.63054330","3","324","southmoor-park","1","0"
"2019453579","2019453579570700","5707","0","criminal-trespassing","all-other-crimes","7/19/2019 4:15:00 PM","","7/19/2019 5:54:00 PM","303 W COLFAX AVE","3142861","1694909","-104.99199510","39.74023280","6","611","cbd","1","0"
"202124340","202124340544100","5441","0","traffic-accident","traffic-accident","1/13/2021 12:15:00 PM","","1/13/2021 1:10:00 PM","N FOX ST / W 38TH AVE","3141874","1705424","-104.995297","39.76911330","1","112","globeville","0","1"
"202125232","202125232240400","2404","0","theft-of-motor-vehicle","auto-theft","1/13/2021 3:00:00 AM","1/13/2021 4:00:00 AM","1/13/2021 7:20:00 PM","3130 W LOUISIANA AVE","3133255","1677520","-105.02647510","39.69263890","4","421","mar-lee","1","0"
"2017515735","2017515735230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","8/3/2017 10:45:00 PM","","8/3/2017 11:29:00 PM","W BAYAUD AVE / S BROADWAY ST","3144170","1685644","-104.98752630","39.71477840","3","311","baker","1","0"
"202124941","202124941544100","5441","0","traffic-accident","traffic-accident","1/13/2021 4:24:00 PM","","1/13/2021 5:22:00 PM","W 48TH AVE / N TENNYSON ST","3128173","1710732","-105.04394140","39.78388350","1","111","regis","0","1"
"2016540948","2016540948240400","2404","0","theft-of-motor-vehicle","auto-theft","8/24/2016 8:20:00 PM","","8/24/2016 9:26:00 PM","4900 BLK N ALTURA ST","3191724","1710361","-104.81783440","39.78177210","5","521","montbello","1","0"
"20186002297","20186002297239901","2399","1","theft-bicycle","larceny","3/10/2018 12:00:00 AM","3/12/2018 6:00:00 AM","3/12/2018 4:34:00 PM","448 N GOLFERS WAY","3173928","1689096","-104.88166660","39.72374640","3","321","lowry-field","1","0"
"202125445","202125445549900","5499","0","traf-other","all-other-crimes","1/13/2021 9:45:00 PM","","1/13/2021 10:17:00 PM","1300 BLOCK N LINCOLN ST","3144541","1693976","-104.986040","39.73764560","6","623","capitol-hill","1","0"
"20215000172","20215000172230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","1/9/2021 10:00:00 PM","","1/10/2021 4:16:00 PM","2190 S KALAMATH ST","3140659","1671836","-105.00027650","39.676926","4","422","college-view-south-platte","1","0"
"2018119747","2018119747544100","5441","0","traffic-accident","traffic-accident","2/19/2018 4:00:00 PM","","2/19/2018 4:03:00 PM","N FEDERAL BLVD / W DENVER PL","3133455","1705782","-105.02523960","39.77022070","1","111","berkeley","0","1"
"2017479831","2017479831355000","3550","0","drug-poss-paraphernalia","drug-alcohol","7/20/2017 4:05:00 PM","","7/20/2017 4:05:00 PM","","3140071","1701974","-105.00177820","39.75966990","6","612","union-station","1","0"
"201724564","201724564540100","5401","0","traffic-accident-hit-and-run","traffic-accident","1/12/2017 9:16:00 AM","","1/12/2017 9:16:00 AM","4400 BLOCK E 12TH AVE","3158738","1692955","-104.935582","39.73461150","2","222","hale","0","1"
"2019655448","2019655448544100","5441","0","traffic-accident","traffic-accident","10/13/2019 9:35:00 AM","","10/13/2019 9:39:00 AM","E ASBURY AVE / S JOSEPHINE ST","3152570","1673116","-104.95793370","39.68025250","3","314","university-park","0","1"
"2018260038","2018260038544100","5441","0","traffic-accident","traffic-accident","4/18/2018 5:48:00 PM","","4/18/2018 8:30:00 PM","N LINCOLN ST / E 18TH AVE","3144504","1696614","-104.98611850","39.744888","6","621","north-capitol-hill","0","1"
"2017383495","2017383495239901","2399","1","theft-bicycle","larceny","4/12/2017 12:00:00 PM","5/15/2017 12:00:00 PM","6/12/2017 11:37:00 AM","1912 S PENNSYLVANIA ST","3145974","1673653","-104.98135720","39.68183240","3","313","platt-park","1","0"
"201953171","201953171544100","5441","0","traffic-accident","traffic-accident","1/24/2019 6:05:00 AM","","1/24/2019 7:56:00 AM","E 71ST AVE / N TOWER RD","3204509","1726381","-104.77188970","39.82547580","5","522","dia","0","1"
"2016706207","2016706207549900","5499","0","traf-other","all-other-crimes","11/3/2016 3:51:00 PM","","11/3/2016 5:06:00 PM","W COLFAX AVE / MILE HIGH STADIUM CIR","3135437","1694821","-105.01839560","39.74010220","1","122","sun-valley","1","0"
"2019114156","2019114156544100","5441","0","traffic-accident","traffic-accident","2/20/2019 3:17:00 PM","","2/20/2019 3:17:00 PM","I25 HWYSB / S STEELE ST","3154661","1674757","-104.95046950","39.68472290","3","314","university-park","0","1"
"2018244154","2018244154501600","5016","0","violation-of-restraining-order","all-other-crimes","4/11/2018 3:53:00 PM","","4/12/2018 1:00:00 PM","670 N WINONA CT","3127380","1690528","-105.04712130","39.72843090","1","122","villa-park","1","0"
"2016162482","2016162482544100","5441","0","traffic-accident","traffic-accident","3/14/2016 4:03:00 PM","","3/14/2016 5:58:00 PM","N MONACO ST / E MONTVIEW BLVD","3165215","1697665","-104.91244440","39.74742850","2","222","south-park-hill","0","1"
"2017281428","2017281428489900","4899","0","police-interference","all-other-crimes","5/1/2017 12:05:00 AM","","5/1/2017 12:05:00 AM","1955 ARAPAHOE ST","3142984","1699028","-104.99147580","39.75153830","6","611","cbd","1","0"
"20186000215","20186000215230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","1/6/2018 2:00:00 PM","1/6/2018 4:15:00 PM","1/6/2018 4:33:00 PM","1877 W MOSIER PL","3137877","1678783","-105.01002680","39.69603880","4","422","ruby-hill","1","0"
"20176006817","20176006817239900","2399","0","theft-other","larceny","1/17/2017 11:50:00 PM","1/17/2017 11:55:00 PM","7/24/2017 9:41:00 PM","8500 PENA BLVD","3231903","1736251","-104.67404480","39.851926","7","759","dia","1","0"
"2017524461","2017524461230800","2308","0","theft-from-bldg","larceny","8/5/2017 1:15:00 PM","","8/7/2017 7:18:00 PM","1210 N CLARKSON ST","3147010","1693189","-104.977277","39.73544650","6","623","capitol-hill","1","0"
"2017850095","2017850095544100","5441","0","traffic-accident","traffic-accident","12/21/2017 12:26:00 PM","","12/21/2017 2:57:00 PM","N ACOMA ST / W 12TH AVE","3143758","1693100","-104.98884170","39.735253","6","611","civic-center","0","1"
"201628194","201628194544100","5441","0","traffic-accident","traffic-accident","1/14/2016 1:37:00 PM","","1/14/2016 4:18:00 PM","31ST ST / WALNUT ST","3146134","1703543","-104.98018110","39.76388380","2","211","five-points","0","1"
"2019278989","2019278989131502","1315","2","menacing-felony-w-weap","aggravated-assault","5/4/2019 2:45:00 PM","","5/4/2019 3:25:00 PM","400 BLOCK N ALTON WAY","3175076","1687978","-104.87761270","39.72065570","3","321","lowry-field","1","0"
"20196010930","20196010930230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","11/2/2019 12:05:00 AM","11/2/2019 8:00:00 AM","11/2/2019 2:17:00 PM","9123 E MISSISSIPPI AVE","3174320","1679630","-104.88050250","39.69775310","3","321","windsor","1","0"
"20196002658","20196002658239900","2399","0","theft-other","larceny","3/16/2019 12:00:00 AM","3/16/2019 12:35:00 AM","3/26/2019 1:55:00 PM","125 S UNIVERSITY BLVD","3151656","1685424","-104.96092150","39.71405550","3","311","washington-park","1","0"
"2016551856","2016551856549900","5499","0","traf-other","all-other-crimes","8/29/2016 12:15:00 PM","","8/29/2016 12:39:00 PM","E 23RD AVE / N QUEBEC ST","3167741","1698988","-104.90343050","39.75101510","2","223","south-park-hill","1","0"
"2018508381","2018508381131500","1315","0","aggravated-assault","aggravated-assault","7/27/2018 1:00:00 AM","","7/27/2018 9:12:00 AM","1278 N PENNSYLVANIA ST","3146000","1693673","-104.98085840","39.736791","6","623","capitol-hill","1","0"
"2018761153","2018761153542000","5420","0","traffic-accident-dui-duid","traffic-accident","11/7/2018 3:11:00 PM","","11/7/2018 5:09:00 PM","MORRISON RD / W KENTUCKY AVE","3127149","1680323","-105.048123","39.70041910","4","412","westwood","0","1"
"2020126725","2020126725239900","2399","0","theft-other","larceny","2/27/2020 12:22:00 PM","","2/27/2020 5:56:00 PM","15470 E ANDREWS DR","3194474","1707438","-104.80812930","39.77369110","5","522","gateway-green-valley-ranch","1","0"
"2016692955","2016692955120500","1205","0","robbery-street","robbery","10/29/2016 1:22:00 AM","","10/29/2016 1:22:00 AM","N JOSEPHINE ST / E 13TH AVE","3152260","1693717","-104.95859890","39.73681150","2","213","congress-park","1","0"
"2016559486","2016559486353200","3532","0","drug-cocaine-possess","drug-alcohol","9/1/2016 1:30:00 PM","","9/1/2016 2:50:00 PM","2301 WELTON ST","3145441","1699038","-104.98273740","39.75152770","6","621","five-points","1","0"
"2019343300","2019343300131501","1315","1","aggravated-assault-dv","aggravated-assault","6/2/2019 2:23:00 AM","","6/2/2019 4:07:00 AM","17TH ST / LARIMER ST","3141656","1698513","-104.99620890","39.75014480","6","612","union-station","1","0"
"2019376299","2019376299544100","5441","0","traffic-accident","traffic-accident","6/16/2019 12:39:00 PM","","6/16/2019 12:39:00 PM","W KENTUCKY AVE / S OSCEOLA ST","3130026","1680318","-105.03789870","39.70036570","4","412","westwood","0","1"
"2017489877","2017489877240400","2404","0","theft-of-motor-vehicle","auto-theft","7/24/2017 5:30:00 PM","","7/24/2017 5:30:00 PM","2400 BLOCK W 32ND AVE","3136068","1702770","-105.01600120","39.76191440","1","113","highland","1","0"
"2017196359","2017196359230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","3/25/2017 9:00:00 AM","3/25/2017 7:08:00 PM","3/25/2017 9:44:00 PM","2657 S LOGAN ST","3145495","1668804","-104.98315710","39.66852820","3","313","rosedale","1","0"
"2018695080","2018695080529900","5299","0","weapon-other-viol","all-other-crimes","10/10/2018 1:22:00 PM","","10/10/2018 1:48:00 PM","","3183998","1710284","-104.845325","39.78171680","5","521","montbello","1","0"
"2017811315","2017811315540100","5401","0","traffic-accident-hit-and-run","traffic-accident","12/4/2017 8:12:00 PM","","12/5/2017 1:32:00 AM","4595 N NORTHFIELD QUEBEC ST","3167846","1709909","-104.90280170","39.78099290","5","511","stapleton","0","1"
"202124684","202124684544100","5441","0","traffic-accident","traffic-accident","1/13/2021 2:38:00 PM","","1/13/2021 2:38:00 PM","I25 HWYSB / E BELLEVIEW AVE","3168528","1652650","-104.90171690","39.62379310","3","324","hampden-south","0","1"
"2018409334","2018409334220400","2204","0","burglary-residence-no-force","burglary","6/18/2018 7:45:00 AM","6/18/2018 7:00:00 PM","6/18/2018 7:15:00 PM","1629 N VALENTIA ST","3170972","1695922","-104.89201280","39.74253970","2","223","east-colfax","1","0"
"202122789","202122789544100","5441","0","traffic-accident","traffic-accident","1/12/2021 6:00:00 PM","","1/12/2021 6:10:00 PM","E EVANS AVE / S MONACO ST","3165274","1672542","-104.912812","39.67845990","3","323","goldsmith","0","1"
"20216001399","20216001399230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","1/12/2021 1:00:00 PM","1/12/2021 4:30:00 PM","1/12/2021 11:33:00 PM","1332 18TH ST","3141757","1699005","-104.995840","39.75149390","6","612","union-station","1","0"
"2017185124","2017185124131300","1313","0","assault-simple","other-crimes-against-persons","3/20/2017 8:30:00 PM","","3/20/2017 8:30:00 PM","1500 BLOCK N DOWNING ST","3148113","1695130","-104.97331520","39.74075740","6","622","city-park-west","1","0"
"202124807","202124807544100","5441","0","traffic-accident","traffic-accident","1/13/2021 3:27:00 PM","","1/13/2021 4:00:00 PM","E HAMPDEN AVE / S BELLAIRE ST","3158399","1663238","-104.93744170","39.65303760","3","314","university-hills","0","1"
"2018225487","2018225487230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","4/1/2018 10:00:00 PM","4/2/2018 6:30:00 AM","4/5/2018 8:15:00 AM","3500 BLK W 21ST AVE","3131100","1698013","-105.03375910","39.748927","1","121","sloan-lake","1","0"
"2019757113","2019757113220300","2203","0","burglary-business-by-force","burglary","11/27/2019 5:00:00 PM","11/30/2019 11:00:00 AM","11/30/2019 1:20:00 PM","1772 PLATTE ST","3139035","1701813","-105.00546620","39.75924340","1","113","highland","1","0"
"201677388","201677388540100","5401","0","traffic-accident-hit-and-run","traffic-accident","2/6/2016 2:15:00 AM","","2/6/2016 2:54:00 AM","900 BLOCK N BROADWAY ST","3144195","1691644","-104.98731710","39.73124920","6","623","capitol-hill","0","1"
"2017728935","2017728935501601","5016","1","violation-of-court-order","all-other-crimes","10/30/2017 4:19:00 PM","","10/30/2017 5:00:00 PM","895 S MONACO ST","3165031","1680583","-104.91349090","39.70053850","3","322","washington-virginia-vale","1","0"
"2018509171","2018509171544100","5441","0","traffic-accident","traffic-accident","7/27/2018 1:58:00 PM","","7/27/2018 1:58:00 PM","I70 HWYEB / I225 HWYSB","3188439","1706959","-104.82961160","39.77250040","5","521","stapleton","0","1"
"2017306318","2017306318544100","5441","0","traffic-accident","traffic-accident","5/11/2017 9:14:00 AM","","5/11/2017 10:18:00 AM","4860 N PECOS ST / SAV LOT PARKING LOT","3138874","1711094","-105.00585930","39.78472360","1","112","chaffee-park","0","1"
"20216001402","20216001402239900","2399","0","theft-other","larceny","1/12/2021 7:00:00 AM","1/13/2021 7:00:00 AM","1/13/2021 7:03:00 AM","1340 W BAYAUD AVE","3139317","1685490","-105.00477970","39.71442950","4","411","valverde","1","0"
"2018202488","2018202488351000","3510","0","drug-heroin-sell","drug-alcohol","3/26/2018 7:09:00 PM","","3/26/2018 10:56:00 PM","800 BLOCK N LINLEY CT","3131039","1690933","-105.03410520","39.72949190","1","122","villa-park","1","0"
"2017468326","2017468326230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","7/15/2017 7:30:00 PM","","7/15/2017 8:59:00 PM","1200 BLK S COLORADO BLVD","3157287","1678152","-104.941065","39.69399890","3","312","cory-merrill","1","0"
"2018238138","2018238138544100","5441","0","traffic-accident","traffic-accident","4/10/2018 8:26:00 AM","","4/10/2018 9:33:00 AM","I70 HWYWB / N HUMBOLDT ST","3148963","1709453","-104.96999560","39.78006270","2","212","elyria-swansea","0","1"
"20178010773","20178010773531200","5312","0","disturbing-the-peace","public-disorder","3/12/2017 11:40:00 AM","","3/12/2017 1:46:00 PM","24530 E 78TH AVE","3224411","1730663","-104.70090230","39.83677080","7","759","dia","1","0"
"20196000142","20196000142230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","1/6/2019 12:00:00 AM","1/6/2019 7:50:00 AM","1/6/2019 7:59:00 AM","2306 GLENARM PL","3145795","1698619","-104.98148690","39.75037190","6","621","five-points","1","0"
"2017518991","2017518991239900","2399","0","theft-other","larceny","8/4/2017 5:45:00 PM","8/4/2017 6:00:00 PM","8/5/2017 8:21:00 AM","E 17TH AVE / N EMERSON ST","3147310","1696036","-104.976152","39.74325730","6","621","north-capitol-hill","1","0"
"2016482323","2016482323131302","1313","2","assault-dv","other-crimes-against-persons","7/30/2016 7:20:00 PM","7/30/2016 7:30:00 PM","7/30/2016 10:06:00 PM","","3174148","1660662","-104.88157260","39.64568480","3","324","hampden-south","1","0"
"202123832","202123832240400","2404","0","theft-of-motor-vehicle","auto-theft","1/12/2021 8:00:00 PM","1/13/2021 7:40:00 AM","1/13/2021 7:54:00 AM","4300 BLK E UTAH PL","3158609","1674263","-104.936453","39.68330040","3","322","virginia-village","1","0"
"201885722","201885722521300","5213","0","weapon-unlawful-discharge-of","all-other-crimes","2/5/2018 1:00:00 AM","","2/5/2018 12:33:00 PM","4801 MORRISON RD","3126950","1680235","-105.04883180","39.70018020","4","412","westwood","1","0"
"20216001454","20216001454230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","1/13/2021 5:35:00 PM","1/13/2021 5:35:00 PM","1/13/2021 5:49:00 PM","1100 BLK S ACOMA ST","3143814","1678738","-104.98892990","39.69582550","3","313","overland","1","0"
"2018321603","2018321603220400","2204","0","burglary-residence-no-force","burglary","5/12/2018 6:00:00 PM","5/13/2018 9:07:00 AM","5/13/2018 9:07:00 AM","3511 N QUIVAS ST","3138235","1704260","-105.00826460","39.76597280","1","113","highland","1","0"
"2017704587","2017704587544100","5441","0","traffic-accident","traffic-accident","10/20/2017 8:45:00 AM","","10/20/2017 10:05:00 AM","E 14TH AVE / N GRAPE ST","3161815","1694317","-104.92461090","39.73829740","2","222","hale","0","1"
"2016521335","2016521335544100","5441","0","traffic-accident","traffic-accident","8/16/2016 4:25:00 PM","","8/16/2016 4:54:00 PM","E 1ST AVE / N DETROIT ST","3153419","1686918","-104.954623","39.718128","3","311","cherry-creek","0","1"
"2020756744","2020756744131300","1313","0","assault-simple","other-crimes-against-persons","12/31/2020 10:30:00 PM","12/31/2020 11:30:00 PM","12/31/2020 11:54:00 PM","6701 E COLFAX AVE","3165875","1695157","-104.91015520","39.74053190","2","223","south-park-hill","1","0"
"2018411584","2018411584540100","5401","0","traffic-accident-hit-and-run","traffic-accident","6/19/2018 7:00:00 PM","","6/20/2018 6:16:00 PM","1265 N DOWNING ST","3148119","1693504","-104.97332740","39.73629360","6","623","capitol-hill","0","1"
"2018638810","2018638810549900","5499","0","traf-other","all-other-crimes","9/17/2018 1:40:00 PM","","9/17/2018 2:01:00 PM","E 13TH AVE / N XANTHIA ST","3172390","1694013","-104.88701620","39.737273","2","223","east-colfax","1","0"
"2019468032","2019468032131300","1313","0","assault-simple","other-crimes-against-persons","7/25/2019 5:42:00 PM","7/25/2019 5:43:00 PM","7/25/2019 8:12:00 PM","2418 S FEDERAL BLVD","3133801","1670309","-105.024669","39.67283510","4","422","college-view-south-platte","1","0"
"2017663486","2017663486544100","5441","0","traffic-accident","traffic-accident","10/3/2017 2:45:00 PM","","10/3/2017 3:30:00 PM","E ALAMEDA AVE / S DAYTON ST","3175733","1683728","-104.875381","39.70897630","3","321","lowry-field","0","1"
"202124977","202124977131300","1313","0","assault-simple","other-crimes-against-persons","1/13/2021 4:40:00 PM","","1/13/2021 6:14:00 PM","2100 DELGANY ST","3141507","1701246","-104.99668490","39.75764960","6","612","five-points","1","0"
"202124252","202124252230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","1/13/2021 7:00:00 AM","1/13/2021 7:45:00 AM","1/13/2021 1:18:00 PM","1136 N YUMA CT","3136560","1692716","-105.01444230","39.73430720","1","123","lincoln-park","1","0"
"2016386928","2016386928220300","2203","0","burglary-business-by-force","burglary","6/19/2016 9:00:00 PM","6/20/2016 6:30:00 AM","6/20/2016 7:17:00 AM","2445 LARIMER ST","3144207","1701204","-104.98708260","39.75749290","6","612","five-points","1","0"
"20216001352","20216001352230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","1/12/2021 10:30:00 AM","1/12/2021 11:10:00 AM","1/12/2021 11:40:00 AM","311 S MAGNOLIA ST","3165580","1684295","-104.91145440","39.710719","3","322","washington-virginia-vale","1","0"
"2018861687","2018861687353200","3532","0","drug-cocaine-possess","drug-alcohol","12/22/2018 6:18:00 PM","","12/22/2018 7:37:00 PM","E 13TH AVE / N VERBENA ST","3171392","1694007","-104.890565","39.737275","2","223","east-colfax","1","0"
"2016647446","2016647446549900","5499","0","traf-other","all-other-crimes","10/9/2016 3:48:00 PM","","10/9/2016 4:46:00 PM","N FEDERAL BLVD / W ELLSWORTH AVE","3133602","1686265","-105.02507960","39.71664080","4","411","barnum","1","0"
"2020104995","2020104995501600","5016","0","violation-of-restraining-order","all-other-crimes","2/17/2020 8:30:00 PM","","2/17/2020 8:34:00 PM","2833 S QUITMAN ST","3128718","1667052","-105.04278440","39.66396540","4","423","harvey-park-south","1","0"
"2016693871","2016693871540100","5401","0","traffic-accident-hit-and-run","traffic-accident","10/29/2016 1:03:00 PM","","10/29/2016 1:52:00 PM","1000 BLOCK N BROADWAY ST","3144274","1692036","-104.98702840","39.73232410","6","623","capitol-hill","0","1"
"201752709","201752709544100","5441","0","traffic-accident","traffic-accident","1/24/2017 4:53:00 PM","","1/24/2017 4:53:00 PM","2600 BLOCK S UNIVERSITY BLVD","3152207","1669124","-104.95930780","39.66929940","3","314","university-park","0","1"
"2018623932","2018623932540100","5401","0","traffic-accident-hit-and-run","traffic-accident","9/11/2018 5:59:00 PM","","9/11/2018 6:39:00 PM","N WASHINGTON ST / E 47TH AVE","3146529","1710089","-104.97864240","39.78184730","1","112","globeville","0","1"
"20206001257","20206001257230800","2308","0","theft-from-bldg","larceny","1/31/2020 10:30:00 AM","1/31/2020 10:35:00 AM","2/3/2020 12:39:00 PM","934 16TH ST","3142109","1697318","-104.99462150","39.74685740","6","611","cbd","1","0"
"2019626925","2019626925220300","2203","0","burglary-business-by-force","burglary","9/29/2019 11:30:00 AM","9/29/2019 4:17:00 PM","9/29/2019 4:17:00 PM","3895 N PEORIA ST","3183412","1706283","-104.84751220","39.77074520","5","512","stapleton","1","0"
"202125402","202125402120200","1202","0","robbery-business","robbery","1/13/2021 7:30:00 PM","1/13/2021 7:50:00 PM","1/13/2021 9:13:00 PM","825 S COLORADO BLVD","3157211","1681125","-104.94127010","39.70216170","3","312","belcaro","1","0"
"2016113452","2016113452357200","3572","0","drug-methampetamine-possess","drug-alcohol","2/22/2016 1:40:00 PM","","2/22/2016 2:51:00 PM","4411 N PEORIA ST","3183194","1708212","-104.84823850","39.77604480","5","511","montbello","1","0"
"20216001381","20216001381230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","1/12/2021 4:25:00 PM","1/12/2021 4:25:00 PM","1/12/2021 4:36:00 PM","8001 E 11TH AVE","3170328","1692570","-104.89438230","39.73334970","2","223","east-colfax","1","0"
"201640198","201640198531200","5312","0","disturbing-the-peace","public-disorder","1/20/2016 7:14:00 AM","","1/20/2016 8:03:00 AM","1055 19TH ST","3143054","1698655","-104.99123420","39.75051330","6","611","cbd","1","0"
"2017164610","2017164610549900","5499","0","traf-other","all-other-crimes","3/11/2017 11:12:00 PM","","3/12/2017 12:33:00 AM","E 47TH AVE / N PEORIA ST","3183522","1710525","-104.84701240","39.78238780","5","511","montbello","1","0"
"2019738214","2019738214540100","5401","0","traffic-accident-hit-and-run","traffic-accident","11/20/2019 8:18:00 AM","","11/20/2019 9:02:00 AM","","3131642","1684248","-105.03208370","39.71113170","4","412","westwood","0","1"
"201796675","201796675544100","5441","0","traffic-accident","traffic-accident","2/11/2017 4:27:00 PM","","2/11/2017 5:47:00 PM","1700 BLOCK S COLORADO BLVD","3157435","1674947","-104.94060920","39.685198","3","322","virginia-village","0","1"
"2019746350","2019746350360101","3601","1","sex-aslt-fondle-adult-victim","sexual-assault","11/24/2019 12:41:00 AM","","11/24/2019 1:59:00 AM","","","","","","6","623","capitol-hill","1","0"
"2019318162","2019318162570700","5707","0","criminal-trespassing","all-other-crimes","5/21/2019 11:30:00 PM","5/22/2019 1:40:00 AM","5/22/2019 2:56:00 AM","9029 E MISSISSIPPI AVE","3171542","1680280","-104.89035920","39.69958910","3","321","windsor","1","0"
"20196003268","20196003268230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","4/15/2019 8:50:00 AM","4/15/2019 8:50:00 AM","4/15/2019 9:03:00 PM","1255 N GALAPAGO ST","3141293","1693439","-104.99759960","39.73622130","1","123","lincoln-park","1","0"
"2019597382","2019597382230300","2303","0","theft-shoplift","larceny","9/17/2019 10:51:00 PM","9/17/2019 10:53:00 PM","9/18/2019 12:01:00 PM","1410 S SHERIDAN BLVD","3125849","1676928","-105.05280240","39.69111670","4","421","mar-lee","1","0"
"2017428914","2017428914540100","5401","0","traffic-accident-hit-and-run","traffic-accident","6/30/2017 2:46:00 AM","","6/30/2017 2:46:00 AM","950 WALNUT ST","3138702","1696979","-105.006744","39.74597820","1","123","auraria","0","1"
"202122427","202122427544100","5441","0","traffic-accident","traffic-accident","1/12/2021 2:03:00 PM","","1/12/2021 2:03:00 PM","S ST PAUL ST / E WARREN AVE","3154577","1671800","-104.95083150","39.67660660","3","314","university-park","0","1"
"202123726","202123726239900","2399","0","theft-other","larceny","1/13/2021 3:00:00 AM","1/13/2021 5:30:00 AM","1/13/2021 7:49:00 AM","4330 E 48TH AVE","3158277","1710399","-104.93683670","39.78250570","2","221","northeast-park-hill","1","0"
"2017274877","2017274877540100","5401","0","traffic-accident-hit-and-run","traffic-accident","4/27/2017 8:30:00 PM","4/27/2017 8:33:00 PM","4/27/2017 8:33:00 PM","11100 E DARTMOUTH AVE","3180932","1665666","-104.85735660","39.65929280","3","323","kennedy","0","1"
"2018152517","2018152517739902","7399","2","public-order-crimes-other","all-other-crimes","3/6/2018 12:10:00 AM","","3/6/2018 1:46:00 AM","2000 S COLORADO BLVD","3158557","1673013","-104.93666530","39.67986970","3","314","university-hills","1","0"
